game_id,group_id,resource_type,total_cost,members,usage_weights,shapley_allocations,nucleolus_allocations,equal_split,method_chosen,fairness_score
1da338b0-2fbb-4ccb-8769-23d85a5c2a2e,group_235,accommodation,12648.97,user_020|user_039|user_098,0.72|0.17|0.11,9079.23|2142.32|1427.41,6890.92|3075.62|2682.42,4216.32|4216.32|4216.32,equal,0.793
deb165a0-297a-493b-b1f0-0af438c67d36,group_260,vehicle,2378.53,user_013|user_042|user_092,0.21|0.14|0.65,501.60|324.23|1552.70,632.66|535.11|1210.76,792.84|792.84|792.84,shapley,1.0
f7cfb949-138b-4ca9-8e3c-f7cf9d03f218,group_321,tool,4365.16,user_005|user_015,0.76|0.24,3328.65|1036.51,2812.92|1552.24,2182.58|2182.58,equal,0.759
3d140f31-dc1f-47ff-b326-ac26adb95519,group_186,space,18506.08,user_011|user_016|user_072|user_084|user_098,0.12|0.11|0.09|0.22|0.46,2306.56|2040.60|1613.47|4075.22|8470.23,2934.16|2787.88|2552.95|3906.92|6324.17,3701.22|3701.22|3701.22|3701.22|3701.22,equal,0.873
1bcba9d9-bce5-42d4-a66b-0a628aed8f9a,group_111,vehicle,10906.84,user_064|user_085|user_097,0.30|0.17|0.53,3304.71|1872.19|5729.94,3453.62|2665.73|4787.49,3635.61|3635.61|3635.61,equal,0.854
de11eb6a-2134-435e-8e36-7691feb4510d,group_252,space,7506.28,user_008|user_040|user_076,0.04|0.60|0.36,267.09|4511.41|2727.78,1272.84|3607.22|2626.22,2502.09|2502.09|2502.09,equal,0.855
2162aa4a-7ac9-4782-a877-44994ed60e12,group_130,accommodation,7731.69,user_024|user_057|user_081|user_083,0.20|0.10|0.67|0.03,1520.22|791.92|5209.34|210.21,1705.94|1305.37|3734.95|985.43,1932.92|1932.92|1932.92|1932.92,shapley,1.0
1da1bf94-65ac-4f6d-880c-b6884dd7e9f3,group_077,tool,15654.12,user_007|user_010|user_018|user_048,0.34|0.08|0.36|0.22,5371.52|1245.45|5599.69|3437.46,4715.43|2446.09|4840.92|3651.69,3913.53|3913.53|3913.53|3913.53,shapley,1.0
7dfc8d6e-ff3e-4236-afbc-53f0cf18694b,group_181,vehicle,2732.32,user_003|user_072|user_076|user_087,0.04|0.58|0.37|0.01,97.90|1585.06|1020.13|29.22,361.23|1179.17|868.46|323.46,683.08|683.08|683.08|683.08,nucleolus,0.751
262e129c-e7de-44ba-870f-ff4602c2351c,group_378,tool,16703.08,user_011|user_065,0.12|0.88,2079.03|14624.05,4901.66|11801.42,8351.54|8351.54,equal,0.956
dc5959ed-9b16-4d93-a20c-c1c12645ae18,group_183,vehicle,2293.94,user_008|user_035|user_062,0.29|0.37|0.34,667.59|843.63|782.71,711.27|808.09|774.58,764.65|764.65|764.65,equal,0.916
ee1c504a-523e-425f-a7dc-8aba39d49bf3,group_113,space,17173.85,user_071|user_085,0.43|0.57,7311.00|9862.85,7885.17|9288.68,8586.92|8586.92,equal,0.777
e1e5ea1f-b131-4b20-bdd6-e7659e8b7de7,group_385,accommodation,16375.24,user_010|user_016|user_033|user_051|user_062|user_078|user_085,0.14|0.05|0.41|0.00|0.08|0.22|0.09,2363.40|834.43|6723.23|50.76|1260.84|3604.08|1538.50,2352.57|1511.63|4750.47|1080.61|1746.16|3034.94|1898.87,2339.32|2339.32|2339.32|2339.32|2339.32|2339.32|2339.32,equal,0.937
b80c6371-8611-42b8-9f87-d54ac8f5da14,group_313,accommodation,5469.07,user_010|user_033|user_038|user_046|user_074,0.00|0.01|0.20|0.63|0.15,26.00|70.56|1081.23|3461.54|829.74,506.51|531.03|1086.89|2396.06|948.57,1093.81|1093.81|1093.81|1093.81|1093.81,equal,0.724
18b859de-c3cf-4a1e-b890-372713d38ca9,group_220,accommodation,10202.68,user_004|user_006|user_010|user_052|user_065|user_082,0.30|0.16|0.13|0.01|0.14|0.26,3104.36|1683.18|1302.98|93.16|1400.15|2618.85,2472.60|1690.95|1481.84|816.44|1535.29|2205.57,1700.45|1700.45|1700.45|1700.45|1700.45|1700.45,equal,0.764
50f7561e-6059-4d90-a930-79ce4b12d9f4,group_007,space,16622.51,user_012|user_051|user_074|user_094|user_097,0.03|0.01|0.19|0.34|0.42,556.56|230.62|3191.46|5677.50|6966.37,1802.13|1622.86|3251.33|4618.65|5327.53,3324.50|3324.50|3324.50|3324.50|3324.50,equal,0.726
3b135faf-6755-4f44-873e-c20fe652c772,group_372,space,11658.12,user_009|user_036|user_039|user_051|user_083|user_085|user_098,0.15|0.01|0.21|0.02|0.17|0.24|0.20,1753.82|98.81|2461.06|212.57|2019.12|2754.21|2358.52,1714.05|803.80|2103.03|866.37|1859.96|2264.27|2046.64,1665.45|1665.45|1665.45|1665.45|1665.45|1665.45|1665.45,equal,0.804
93ebeb7a-1ddd-4c7d-a296-ea0fcf7ec475,group_377,space,2622.1,user_001|user_018|user_047|user_100,0.52|0.23|0.20|0.05,1357.84|599.67|528.79|135.81,1041.80|624.80|585.82|369.68,655.52|655.52|655.52|655.52,shapley,1.0
91f7c75b-4276-41ff-b4e6-d9b2595ba8ab,group_395,space,8445.31,user_003|user_033|user_045|user_087,0.47|0.04|0.43|0.07,3963.43|303.16|3604.35|574.37,3129.98|1116.84|2932.49|1266.00,2111.33|2111.33|2111.33|2111.33,nucleolus,0.867
2c4e5302-8bba-4113-9512-8044cad3defc,group_429,space,13561.09,user_010|user_022|user_026|user_049|user_067,0.04|0.44|0.00|0.45|0.08,474.78|5967.07|8.51|6074.94|1035.80,1481.62|4502.38|1225.18|4561.71|1790.19,2712.22|2712.22|2712.22|2712.22|2712.22,nucleolus,0.848
b34ef687-ced9-4bb5-aaae-d4a53f20606f,group_292,subscription,8697.26,user_003|user_009|user_024|user_051|user_059|user_063|user_094,0.31|0.17|0.16|0.07|0.01|0.26|0.03,2719.50|1480.30|1381.10|572.29|77.09|2231.07|235.92,2054.83|1373.27|1318.71|873.87|601.51|1786.20|688.87,1242.47|1242.47|1242.47|1242.47|1242.47|1242.47|1242.47,equal,0.796
758c815e-ebac-41b6-aaa9-a8f5dfeccc4e,group_102,accommodation,2362.27,user_010|user_015|user_044|user_045|user_057|user_062|user_067,0.10|0.20|0.15|0.05|0.03|0.03|0.44,242.63|477.92|343.01|115.40|78.96|68.54|1035.81,285.31|414.72|340.51|215.33|195.29|189.56|721.56,337.47|337.47|337.47|337.47|337.47|337.47|337.47,shapley,1.0
f6014ff7-9ea3-49ae-816d-9622d8ddb513,group_446,space,10729.99,user_012|user_023|user_034|user_038|user_046|user_057|user_063|user_075,0.00|0.48|0.03|0.01|0.11|0.01|0.12|0.24,43.50|5117.57|300.18|158.56|1166.94|113.08|1251.21|2578.95,627.49|3418.23|768.66|690.77|1245.38|665.76|1291.73|2021.98,1341.25|1341.25|1341.25|1341.25|1341.25|1341.25|1341.25|1341.25,shapley,1.0
6107eddb-b13a-4972-8e6c-53dde0736ca9,group_005,tool,15707.32,user_005|user_077,0.03|0.97,465.03|15242.29,3789.92|11917.40,7853.66|7853.66,shapley,1.0
a1288514-e991-41d8-a9b5-62617797a3b9,group_452,space,5461.35,user_021|user_022|user_066,0.58|0.20|0.22,3152.36|1091.80|1217.19,2553.00|1419.69|1488.66,1820.45|1820.45|1820.45,shapley,1.0
9e384084-f920-473e-8617-ed8ddbe6e7cc,group_298,accommodation,15440.41,user_020|user_037|user_039|user_080|user_086|user_087|user_088,0.32|0.02|0.26|0.10|0.01|0.08|0.22,4973.10|232.20|3993.24|1556.66|78.92|1237.15|3369.14,3727.80|1120.31|3188.88|1848.76|1036.00|1673.03|2845.62,2205.77|2205.77|2205.77|2205.77|2205.77|2205.77|2205.77,shapley,1.0
1cb28f54-757a-47cb-8081-48f2bba32c1e,group_083,tool,7495.02,user_043|user_066|user_080|user_095,0.32|0.17|0.48|0.03,2390.72|1238.32|3629.29|236.69,2158.08|1524.26|2839.30|973.37,1873.76|1873.76|1873.76|1873.76,nucleolus,0.922
efacb494-9873-49ea-b583-bd2d9c77be24,group_266,vehicle,18771.61,user_025|user_027|user_035|user_041|user_048|user_054|user_082|user_085,0.23|0.18|0.12|0.16|0.08|0.11|0.08|0.04,4350.57|3386.19|2226.44|3077.98|1418.43|2032.12|1486.17|793.69,3448.72|2918.31|2280.45|2748.79|1836.04|2173.57|1873.30|1492.43,2346.45|2346.45|2346.45|2346.45|2346.45|2346.45|2346.45|2346.45,shapley,1.0
06224664-2bab-4fd0-ba24-7040a8468078,group_361,subscription,11854.94,user_018|user_028|user_040|user_045|user_056|user_063|user_065|user_076,0.17|0.06|0.12|0.07|0.03|0.08|0.39|0.10,2011.40|711.69|1387.39|787.95|313.48|928.58|4567.42|1147.04,1773.11|1058.27|1429.91|1100.21|839.25|1177.56|3178.92|1297.71,1481.87|1481.87|1481.87|1481.87|1481.87|1481.87|1481.87|1481.87,shapley,1.0
684d3861-5d31-4cf3-bf1b-84d289e25203,group_379,vehicle,19627.56,user_029|user_037|user_040|user_046|user_065|user_069,0.41|0.06|0.16|0.04|0.04|0.29,8062.63|1126.69|3231.13|713.67|872.87|5620.57,5906.51|2091.74|3249.19|1864.59|1952.15|4563.38,3271.26|3271.26|3271.26|3271.26|3271.26|3271.26,equal,0.736
dffe47a3-6607-47b0-8e27-72bf44bcf016,group_041,space,13399.26,user_024|user_051|user_090,0.51|0.13|0.35,6890.90|1768.46|4739.91,5799.88|2982.54|4616.84,4466.42|4466.42|4466.42,equal,0.942
4850742d-5524-40a3-be81-bbed42d0934c,group_032,space,3415.78,user_043|user_049|user_088,0.90|0.09|0.01,3088.60|297.07|30.11,2211.10|675.76|528.93,1138.59|1138.59|1138.59,shapley,1.0
9bb21e74-da86-4bac-85f9-8d083a9be6e0,group_048,accommodation,19986.26,user_002|user_003|user_010|user_018|user_019|user_083|user_093,0.13|0.01|0.49|0.12|0.08|0.07|0.11,2634.05|137.21|9754.83|2347.31|1586.18|1402.71|2123.97,2733.56|1360.29|6649.99|2575.85|2157.23|2056.32|2453.02,2855.18|2855.18|2855.18|2855.18|2855.18|2855.18|2855.18,nucleolus,0.886
2cb7977c-857b-4089-a123-3a96643d5ebf,group_463,subscription,13528.73,user_011|user_013|user_064|user_069|user_082,0.02|0.56|0.21|0.04|0.17,269.59|7547.35|2788.31|576.98|2346.51,1365.86|5368.63|2751.15|1534.92|2508.17,2705.75|2705.75|2705.75|2705.75|2705.75,shapley,1.0
5adee6fb-a426-4474-8be4-87796cec542a,group_235,accommodation,3623.88,user_020|user_039|user_069|user_077|user_098,0.05|0.01|0.32|0.34|0.28,168.36|20.85|1172.15|1230.83|1031.69,418.75|337.62|970.83|1003.11|893.58,724.78|724.78|724.78|724.78|724.78,nucleolus,0.73
7d089e5a-1626-48f5-bb67-48a2877878ba,group_077,space,2028.83,user_007|user_018|user_019|user_023|user_050|user_056|user_059|user_079,0.02|0.11|0.01|0.12|0.10|0.13|0.28|0.23,50.43|230.08|14.47|233.75|200.87|264.92|561.79|472.53,141.86|240.67|122.08|242.68|224.60|259.83|423.11|374.01,253.60|253.60|253.60|253.60|253.60|253.60|253.60|253.60,shapley,1.0
4e4c2f05-49ee-4ba0-ba24-d8b95a50eba4,group_019,subscription,14960.03,user_009|user_018|user_027|user_079,0.32|0.30|0.12|0.25,4799.26|4549.30|1800.13|3811.34,4322.60|4185.12|2673.07|3779.24,3740.01|3740.01|3740.01|3740.01,shapley,1.0
a824a307-42ef-4f22-9aef-7226969cb981,group_326,space,16717.05,user_004|user_029|user_031|user_054,0.59|0.38|0.02|0.01,9789.62|6303.71|379.93|243.80,7264.96|5347.71|2089.63|2014.76,4179.26|4179.26|4179.26|4179.26,nucleolus,0.775
e77ded49-bca0-4661-be41-fc84c31791e6,group_264,accommodation,15362.32,user_005|user_006|user_019|user_025|user_085,0.36|0.13|0.33|0.07|0.10,5520.91|2043.11|5118.72|1139.91|1539.67,4419.11|2506.32|4197.91|2009.56|2229.43,3072.46|3072.46|3072.46|3072.46|3072.46,nucleolus,0.873
ee3ad7ff-5b69-4cb9-a9a8-3609a9b1b30a,group_231,subscription,18364.56,user_027|user_030|user_043|user_086|user_088|user_094|user_097,0.15|0.30|0.01|0.24|0.19|0.05|0.05,2719.28|5573.47|207.35|4462.31|3555.66|855.84|990.65,2676.18|4245.99|1294.62|3634.85|3136.19|1651.29|1725.44,2623.51|2623.51|2623.51|2623.51|2623.51|2623.51|2623.51,nucleolus,0.795
a14ecb06-a017-4a5e-945c-1b973a10ade5,group_023,tool,15870.16,user_011|user_015|user_058,0.07|0.02|0.91,1060.99|353.83|14455.34,2964.07|2575.13|10330.96,5290.05|5290.05|5290.05,equal,0.938
8132f112-7c31-4891-aa8c-ef07226c4c63,group_284,accommodation,11752.36,user_015|user_043,0.32|0.68,3733.53|8018.83,4697.72|7054.64,5876.18|5876.18,equal,0.846
761f896e-b9ed-47be-abe7-fa56b7dfc84c,group_387,tool,1176.65,user_059|user_093,0.69|0.31,810.81|365.84,710.69|465.96,588.33|588.33,equal,0.881
374f6a69-9873-4e00-b4fd-eb74d24b60fb,group_135,vehicle,10074.76,user_004|user_031|user_032|user_034|user_038|user_058|user_080,0.10|0.02|0.18|0.20|0.07|0.24|0.19,1007.44|208.30|1769.95|2031.49|743.37|2444.83|1869.38,1201.75|762.23|1621.13|1764.98|1056.52|1992.32|1675.82,1439.25|1439.25|1439.25|1439.25|1439.25|1439.25|1439.25,equal,0.887
b64619f4-72cf-40dc-8890-6169148f4f8b,group_491,subscription,10922.19,user_041|user_043|user_046|user_094|user_096,0.42|0.42|0.04|0.10|0.02,4578.48|4614.34|387.99|1100.36|241.03,3501.16|3520.89|1196.39|1588.19|1115.56,2184.44|2184.44|2184.44|2184.44|2184.44,nucleolus,0.721
c6f08a25-47c5-42d4-bcd1-1a381143e1cf,group_454,accommodation,6926.94,user_011|user_012|user_023|user_027|user_031|user_039|user_040|user_056,0.00|0.02|0.27|0.03|0.44|0.11|0.03|0.09,7.59|149.99|1848.83|238.70|3056.27|791.58|235.71|598.27,393.81|472.14|1406.49|520.93|2070.59|825.01|519.28|718.69,865.87|865.87|865.87|865.87|865.87|865.87|865.87|865.87,nucleolus,0.728
e2559a84-d6b6-45a3-a697-0c68bd837020,group_494,space,8357.31,user_008|user_048|user_082,0.04|0.66|0.30,330.16|5518.50|2508.65,1435.19|4288.77|2633.35,2785.77|2785.77|2785.77,nucleolus,0.777
51896618-d7bd-4400-a947-fac991436aa2,group_288,accommodation,2324.55,user_050|user_052|user_072|user_097|user_100,0.00|0.54|0.23|0.02|0.20,11.34|1258.69|544.36|36.66|473.51,215.44|901.49|508.61|229.37|469.64,464.91|464.91|464.91|464.91|464.91,nucleolus,0.851
8b6fa446-1c4c-4bf0-8c7c-d4603ae14cde,group_394,vehicle,14204.24,user_005|user_024|user_080,0.38|0.09|0.52,5459.44|1294.80|7450.00,5133.33|2842.78|6228.13,4734.75|4734.75|4734.75,shapley,1.0
63787f42-eb92-42f0-a7d2-d285f70ca63f,group_126,accommodation,2653.33,user_005|user_078|user_083,0.12|0.87|0.01,312.54|2306.57|34.22,569.90|1666.62|416.82,884.44|884.44|884.44,nucleolus,0.939
907c0ade-6fde-4696-8268-d948dd68cd84,group_178,space,8286.53,user_013|user_019,0.71|0.29,5911.11|2375.42,5115.58|3170.95,4143.27|4143.27,equal,0.908
2520d84d-7305-422e-9772-1afd3bb0266b,group_274,vehicle,8256.65,user_001|user_024|user_045|user_046|user_052|user_093,0.04|0.10|0.04|0.35|0.01|0.45,346.93|838.42|351.01|2918.18|121.74|3680.37,810.06|1080.38|812.31|2224.25|686.21|2643.45,1376.11|1376.11|1376.11|1376.11|1376.11|1376.11,shapley,1.0
5ec2b5b3-e39b-44f5-af7c-53ec441175bc,group_282,subscription,5508.07,user_007|user_035|user_044|user_068|user_083,0.54|0.21|0.05|0.08|0.12,2954.70|1170.14|248.22|462.71|672.30,2120.81|1139.30|632.25|750.22|865.49,1101.61|1101.61|1101.61|1101.61|1101.61,shapley,1.0
22e7826c-5f2f-4468-a30c-f41bf59e9d4f,group_120,subscription,17457.76,user_026|user_069|user_082,0.33|0.39|0.28,5703.10|6789.11|4965.55,5755.37|6352.68|5349.72,5819.25|5819.25|5819.25,equal,0.834
333981f1-2422-4d20-8b1b-a672fa7e3429,group_322,accommodation,10170.66,user_027|user_047|user_074,0.16|0.81|0.03,1610.45|8244.32|315.89,2411.35|6059.97|1699.34,3390.22|3390.22|3390.22,shapley,1.0
8ec1ae41-ddfd-4b90-981b-dd5adc0ec2cc,group_476,subscription,1501.43,user_001|user_009|user_010|user_034|user_069|user_087|user_093,0.10|0.24|0.01|0.20|0.28|0.17|0.00,151.69|361.01|15.17|295.23|413.93|261.25|3.15,179.95|295.08|104.87|258.90|324.18|240.21|98.25,214.49|214.49|214.49|214.49|214.49|214.49|214.49,shapley,1.0
0c9e18e4-ff2a-4723-b666-bc93c790859c,group_211,space,4301.67,user_025|user_093,0.32|0.68,1383.98|2917.69,1729.07|2572.60,2150.84|2150.84,nucleolus,0.882
23080e40-4929-438d-ac8e-90867c2ecc8b,group_127,tool,15319.48,user_002|user_031|user_050|user_051|user_057|user_069,0.03|0.37|0.12|0.04|0.30|0.15,454.85|5617.86|1801.81|602.13|4536.95|2305.88,1399.13|4238.79|2139.95|1480.13|3644.28|2417.19,2553.25|2553.25|2553.25|2553.25|2553.25|2553.25,shapley,1.0
1169fbac-26dd-422f-b617-619092863dc1,group_409,accommodation,19689.38,user_022|user_029,0.41|0.59,8129.67|11559.71,8901.43|10787.95,9844.69|9844.69,equal,0.94
73d4111d-a609-4b29-b663-b1dfea63c2a7,group_282,subscription,4092.11,user_007|user_029|user_030|user_044|user_083,0.03|0.49|0.10|0.32|0.06,126.71|2018.40|414.93|1289.71|242.35,437.98|1478.41|596.50|1077.63|501.58,818.42|818.42|818.42|818.42|818.42,equal,0.874
ae762963-817f-4511-b7d6-e294a2100270,group_498,vehicle,8866.15,user_010|user_020|user_025|user_043|user_083|user_084|user_099,0.17|0.00|0.34|0.21|0.04|0.13|0.12,1479.57|41.56|3017.75|1823.67|338.58|1118.16|1046.85,1383.73|592.82|2229.73|1572.99|756.19|1184.96|1145.74,1266.59|1266.59|1266.59|1266.59|1266.59|1266.59|1266.59,nucleolus,0.761
a8c6ac6f-2f31-4834-87d6-56156c549b9c,group_062,vehicle,5365.29,user_005|user_010|user_014|user_034|user_057|user_092,0.32|0.05|0.09|0.27|0.21|0.07,1697.21|269.11|459.24|1467.96|1105.24|366.53,1335.86|550.40|654.98|1209.77|1010.28|603.99,894.22|894.22|894.22|894.22|894.22|894.22,equal,0.829
d70657b1-cd73-48bc-8a6c-16e8525786e0,group_074,subscription,889.64,user_025|user_029|user_031|user_047|user_068|user_070|user_080|user_098,0.31|0.01|0.25|0.04|0.06|0.11|0.10|0.12,276.14|7.11|225.09|34.22|49.80|100.42|88.26|108.62,201.92|53.95|173.84|68.87|77.43|105.27|98.58|109.78,111.20|111.20|111.20|111.20|111.20|111.20|111.20|111.20,nucleolus,0.95
ced43b27-d147-4a26-b651-8dfa1d99c5c8,group_115,accommodation,12689.12,user_008|user_045|user_046|user_053|user_055|user_085,0.19|0.10|0.05|0.36|0.13|0.17,2458.88|1258.43|601.93|4571.46|1595.96|2202.46,2304.07|1643.82|1282.75|3465.99|1829.46|2163.04,2114.85|2114.85|2114.85|2114.85|2114.85|2114.85,shapley,1.0
9a1a98c9-3758-4000-b146-25a4d4e8aa05,group_384,tool,7767.51,user_017|user_057,0.30|0.70,2337.41|5430.10,3033.27|4734.24,3883.76|3883.76,shapley,1.0
194dc9ea-4663-4d23-9084-d0341574ddb1,group_410,subscription,15626.79,user_070|user_077,0.96|0.04,15057.01|569.78,11797.38|3829.41,7813.40|7813.40,nucleolus,0.868
4f9ab1b7-7595-4a13-98cc-f19bd0fdf634,group_373,vehicle,6095.72,user_042|user_045|user_075|user_090,0.17|0.43|0.06|0.33,1058.81|2637.51|371.34|2028.06,1268.11|2136.40|890.01|1801.20,1523.93|1523.93|1523.93|1523.93,nucleolus,0.776
b208cfd9-76d0-4f1f-a7ea-46c32e16bd04,group_188,space,7453.06,user_015|user_022|user_026|user_064|user_065|user_073|user_078|user_091,0.22|0.17|0.11|0.30|0.07|0.03|0.01|0.10,1628.35|1264.47|827.08|2201.65|536.49|227.75|56.73|710.53,1314.83|1114.69|874.13|1630.14|714.30|544.50|450.44|810.03,931.63|931.63|931.63|931.63|931.63|931.63|931.63|931.63,equal,0.766
11c02007-0650-4b3e-92a6-b61ce45c05a6,group_316,accommodation,2364.28,user_020|user_028|user_036|user_044|user_061|user_070|user_078|user_095,0.07|0.11|0.05|0.58|0.05|0.08|0.02|0.04,167.07|266.33|114.86|1372.50|114.39|192.85|36.15|100.13,224.88|279.47|196.16|887.87|195.91|239.06|152.87|188.06,295.54|295.54|295.54|295.54|295.54|295.54|295.54|295.54,shapley,1.0
1ae1e257-649c-42df-8ff5-281bec370363,group_368,space,17365.91,user_004|user_016|user_027|user_039|user_051|user_061|user_065,0.01|0.17|0.29|0.05|0.10|0.00|0.38,179.87|2976.83|5048.96|790.79|1665.57|60.84|6643.05,1215.31|2753.64|3893.31|1551.31|2032.45|1149.84|4770.06,2480.84|2480.84|2480.84|2480.84|2480.84|2480.84|2480.84,nucleolus,0.924
806d18a0-2358-41bd-b35f-b56874321bc9,group_154,tool,13825.89,user_071|user_081,0.96|0.04,13253.85|572.04,10400.44|3425.45,6912.94|6912.94,shapley,1.0
295572f5-7c7b-43a8-a790-b17b91d444c7,group_499,tool,2753.76,user_003|user_029|user_099,0.11|0.77|0.12,307.95|2108.20|337.60,582.44|1572.58|598.75,917.92|917.92|917.92,nucleolus,0.94
7830cb62-fa18-45d5-8efc-ed6149510d6f,group_038,space,16343.9,user_007|user_017|user_040|user_044,0.13|0.07|0.15|0.65,2063.53|1212.40|2504.64|10563.33,2973.63|2505.51|3216.24|7648.52,4085.97|4085.97|4085.97|4085.97,shapley,1.0
2bde6de1-1368-493d-bc1e-abd117044402,group_425,space,8618.61,user_034|user_036|user_084|user_090,0.69|0.17|0.06|0.08,5948.05|1479.34|514.20|677.02,4241.02|1783.23|1252.40|1341.95,2154.65|2154.65|2154.65|2154.65,nucleolus,0.875
844fb4f1-a948-467d-ae31-800e6fd798fb,group_298,vehicle,1943.34,user_020|user_037|user_039|user_055|user_086|user_088,0.06|0.58|0.17|0.08|0.00|0.10,118.21|1135.69|329.60|159.66|3.27|196.92,210.76|770.38|327.03|233.56|147.55|254.06,323.89|323.89|323.89|323.89|323.89|323.89,shapley,1.0
ddb1497e-9a9c-44eb-86c4-65f74d892944,group_155,tool,17394.56,user_055|user_074,0.85|0.15,14750.71|2643.85,12026.67|5367.89,8697.28|8697.28,equal,0.828
464b6a2a-2a70-49a9-985d-bcdd2511c930,group_347,tool,12054.73,user_060|user_086,0.90|0.10,10851.10|1203.63,8680.42|3374.31,6027.36|6027.36,equal,0.83
c91e231b-efde-4e43-b45b-f9600ce27a88,group_377,vehicle,18388.48,user_001|user_018|user_047|user_100,0.04|0.22|0.49|0.25,699.24|3996.80|9051.83|4640.60,2453.29|4266.95|7047.21|4621.04,4597.12|4597.12|4597.12|4597.12,equal,0.82
e04c07bb-424b-4139-87f9-3b43bc59381c,group_356,accommodation,16598.88,user_022|user_043|user_095,0.43|0.27|0.30,7191.32|4493.34|4914.22,6445.06|4961.17|5192.65,5532.96|5532.96|5532.96,nucleolus,0.779
a50c25ae-1570-4c73-b3a1-b6da8166034e,group_377,subscription,12902.94,user_001|user_018|user_047|user_100,0.21|0.34|0.15|0.30,2736.48|4338.82|1918.18|3909.45,2956.65|3837.93|2506.58|3601.78,3225.74|3225.74|3225.74|3225.74,nucleolus,0.794
a80b7611-8639-4826-ae74-086fa851b52d,group_075,space,16636.02,user_023|user_027|user_059|user_069,0.03|0.07|0.39|0.51,470.25|1120.01|6556.59|8489.17,2130.19|2487.56|5477.68|6540.59,4159.01|4159.01|4159.01|4159.01,equal,0.898
6b0d0c17-15d9-417d-bea3-3273d47fa246,group_264,tool,8470.51,user_005|user_006|user_019|user_025|user_031|user_085,0.13|0.01|0.43|0.20|0.09|0.15,1078.65|44.78|3645.21|1686.67|744.50|1270.70,1228.55|659.92|2640.16|1562.96|1044.76|1334.17,1411.75|1411.75|1411.75|1411.75|1411.75|1411.75,equal,0.796
aede4238-3e59-4d19-ae66-6b8b0cc6aba5,group_033,vehicle,5090.36,user_005|user_028|user_035|user_039|user_041|user_048|user_053,0.14|0.16|0.54|0.04|0.03|0.00|0.09,709.31|790.62|2751.09|221.79|138.20|3.45|475.90,717.36|762.08|1840.34|449.22|403.25|329.14|588.98,727.19|727.19|727.19|727.19|727.19|727.19|727.19,nucleolus,0.941
73f33cb9-2854-4980-8a14-3f8c37eb19b0,group_485,subscription,9045.1,user_006|user_009|user_017|user_078|user_096,0.15|0.23|0.01|0.24|0.37,1333.83|2077.87|94.53|2155.53|3383.34,1547.67|1956.89|866.05|1999.60|2674.90,1809.02|1809.02|1809.02|1809.02|1809.02,nucleolus,0.82
9d887cc5-950e-4743-95e1-8c13ac1067a7,group_253,accommodation,9571.78,user_014|user_029|user_051|user_067|user_078|user_085,0.00|0.10|0.09|0.01|0.10|0.70,32.57|950.73|854.19|103.65|917.87|6712.77,735.80|1240.78|1187.69|774.89|1222.71|4409.91,1595.30|1595.30|1595.30|1595.30|1595.30|1595.30,nucleolus,0.857
8fbcf6a7-7fd4-48a0-a3a6-e31d6b8f4cb9,group_289,subscription,11054.67,user_006|user_069,1.00|0.00,11044.45|10.22,8561.75|2492.92,5527.34|5527.34,equal,0.768
72c5a904-2b33-4b03-ba93-0dd9423901ce,group_386,space,12823.51,user_014|user_032|user_039|user_041|user_047|user_070|user_092,0.34|0.09|0.01|0.08|0.08|0.16|0.23,4374.82|1203.16|181.35|967.71|1070.46|2042.52|2983.48,3230.52|1486.11|924.11|1356.61|1413.12|1947.76|2465.28,1831.93|1831.93|1831.93|1831.93|1831.93|1831.93|1831.93,equal,0.749
14d23e7a-de85-4deb-b1e4-97ebf5432b8d,group_185,subscription,8433.45,user_003|user_018|user_027|user_032|user_042|user_059|user_077|user_085,0.09|0.02|0.02|0.02|0.03|0.50|0.09|0.23,726.83|148.38|204.12|193.85|236.88|4193.10|791.13|1939.15,874.14|555.99|586.65|581.00|604.67|2780.59|909.50|1540.92,1054.18|1054.18|1054.18|1054.18|1054.18|1054.18|1054.18|1054.18,equal,0.724
fadd7946-9466-4f78-bbc2-c652a42298f5,group_459,vehicle,12620.7,user_017|user_021|user_041,0.54|0.24|0.22,6787.43|2995.51|2837.76,5626.19|3540.64|3453.87,4206.90|4206.90|4206.90,nucleolus,0.863
bcd90684-4ca7-4ab6-a7a9-91306e452721,group_048,accommodation,19128.73,user_002|user_019,0.55|0.45,10601.67|8527.06,10134.88|8993.85,9564.36|9564.36,shapley,1.0
4014338f-d94c-43a1-a6d6-00bae8f838a0,group_066,vehicle,17233.44,user_004|user_025|user_076|user_093,0.42|0.15|0.08|0.35,7180.71|2548.85|1427.98|6075.89,5888.16|3340.63|2724.15|5280.50,4308.36|4308.36|4308.36|4308.36,nucleolus,0.757
fd430271-5703-4c39-a8b4-391160752f1d,group_191,vehicle,13519.29,user_004|user_032|user_043|user_055|user_089|user_095,0.43|0.12|0.25|0.01|0.17|0.01,5874.13|1662.74|3359.34|184.74|2298.05|140.29,4244.72|1928.45|2861.58|1115.55|2277.87|1091.11,2253.22|2253.22|2253.22|2253.22|2253.22|2253.22,nucleolus,0.865
f4bd442e-2b2b-436b-bce0-f9b4c10c2be1,group_347,space,19658.86,user_028|user_060|user_086,0.02|0.71|0.27,434.56|13922.37|5301.93,3187.84|10606.13|5864.89,6552.95|6552.95|6552.95,equal,0.823
